stat_id,match_id,player_id,minutes_played,goals,assists,shots,passes,tackles,yellow_cards,red_cards
4997,179,91,13,0,0,4,8,6,0,0
4998,179,88,22,0,0,5,26,3,1,0
4999,179,431,90,2,0,5,43,3,0,0
5000,179,436,90,0,0,1,60,4,1,0
5001,179,427,90,0,0,0,27,1,0,0
5002,179,420,90,0,1,5,30,5,0,0
5003,179,437,90,0,0,3,31,2,0,0
5004,179,435,90,0,0,0,72,2,0,0
5005,179,429,90,0,1,4,29,2,0,0
5006,179,423,90,0,0,1,18,2,0,0
5007,179,422,90,0,0,3,36,0,0,0
5008,179,421,90,0,0,3,68,1,0,0
5009,179,426,90,0,0,2,65,4,0,0
5010,179,417,29,0,0,0,62,6,0,0
5011,179,418,32,0,0,0,32,1,0,0
5012,179,433,8,0,0,1,60,4,0,0
5013,180,389,90,0,0,5,45,3,0,0
5014,180,375,90,1,0,0,58,1,0,0
5015,180,378,90,0,1,3,28,5,0,0
5016,180,383,90,0,1,1,59,2,0,0
5017,180,381,90,0,0,5,71,2,0,0
5018,180,370,90,0,0,2,36,6,0,0
5019,180,385,90,0,1,5,20,3,0,0
5020,180,374,90,0,0,1,75,2,0,0
5021,180,372,90,1,0,4,50,3,0,0
5022,180,369,90,0,0,4,53,0,0,0
5023,180,391,90,1,0,4,62,0,1,0
5024,180,371,31,0,0,5,15,1,0,0
5025,180,384,23,0,0,0,21,3,0,0
5026,180,377,17,0,0,5,21,6,0,0
5027,180,235,90,0,1,0,63,2,1,0
5028,180,240,90,0,0,1,75,4,0,0
5029,180,239,90,0,0,3,17,6,1,0
5030,180,233,90,0,0,4,74,2,1,0
5031,180,231,90,0,0,5,11,6,0,0
5032,180,244,90,0,0,1,33,6,0,0
5033,180,243,90,0,0,2,53,2,0,0
5034,180,246,90,0,0,4,29,2,0,0
5035,180,251,90,1,0,4,17,2,0,0
5036,180,245,90,0,0,5,53,1,1,0
5037,180,253,90,0,0,0,23,6,0,0
5038,180,236,15,0,0,0,49,6,1,0
5039,180,238,13,0,0,4,16,1,0,0
5040,180,234,8,0,0,5,29,2,1,0
5041,181,108,90,0,0,1,42,1,0,0
5042,181,101,90,0,0,1,36,0,0,0
5043,181,112,90,0,0,3,39,6,0,0
5044,181,105,90,0,0,2,15,6,0,0
5045,181,97,90,0,0,0,50,4,1,0
5046,181,100,90,0,0,3,70,1,1,0
5047,181,110,90,0,0,3,37,4,1,0
5048,181,102,90,2,0,5,9,0,0,0
5049,181,111,90,0,0,5,72,5,0,0
5050,181,93,90,0,0,5,70,6,0,0
5051,181,113,90,0,0,3,59,3,0,0
5052,181,103,19,0,0,5,15,6,0,0
5053,181,96,35,0,0,1,8,4,1,1
5054,181,109,32,0,0,1,72,5,0,0
5055,181,304,90,0,0,2,69,3,0,0
5056,181,317,90,0,0,4,14,1,0,0
5057,181,318,90,2,0,4,16,3,0,0
5058,181,309,90,0,0,0,39,2,0,0
5059,181,300,90,0,0,4,73,1,0,0
5060,181,319,90,0,0,4,53,1,0,0
5061,181,306,90,0,0,3,13,4,0,0
5062,181,307,90,0,0,4,67,1,0,0
5063,181,312,90,0,1,2,70,6,0,0
5064,181,305,90,0,0,5,70,1,0,0
5065,181,301,90,0,0,0,43,6,0,0
5066,181,316,41,0,0,3,16,4,0,0
5067,181,320,29,0,0,2,69,3,0,0
5068,181,302,7,0,0,5,40,0,0,0
5069,182,358,90,0,0,1,12,3,0,0
5070,182,363,90,0,0,4,72,3,0,0
5071,182,364,90,0,0,4,20,3,0,0
5072,182,349,90,1,0,2,16,0,1,0
5073,182,347,90,0,0,4,61,3,0,0
5074,182,362,90,0,1,2,69,5,0,0
5075,182,346,90,0,0,1,23,1,0,0
5076,182,355,90,0,0,4,73,2,0,0
5077,182,368,90,0,0,5,16,4,0,0
5078,182,366,90,0,0,0,52,5,0,0
5079,182,357,90,0,0,1,67,5,0,0
5080,182,356,22,0,0,3,34,0,0,0
5081,182,353,30,0,0,0,71,6,0,0
5082,182,351,21,0,0,5,20,2,0,1
5083,182,324,90,0,1,4,70,1,0,0
5084,182,331,90,3,0,4,72,5,0,0
5085,182,345,90,0,0,3,34,5,0,0
5086,182,337,90,0,0,4,27,6,0,0
5087,182,334,90,0,0,4,69,5,0,0
5088,182,336,90,0,0,2,43,3,0,0
5089,182,343,90,0,0,3,39,5,0,0
5090,182,327,90,0,1,5,49,1,0,0
5091,182,326,90,0,1,5,15,6,0,0
5092,182,335,90,0,0,4,49,1,0,1
5093,182,339,90,0,0,3,45,1,0,0
5094,182,323,15,0,0,0,13,2,0,0
5095,182,329,31,0,0,3,67,2,0,0
5096,182,338,5,0,0,1,65,4,0,0
5097,183,429,90,1,0,5,45,1,0,0
5098,183,418,90,0,0,5,60,3,0,0
5099,183,437,90,0,0,3,12,1,0,0
5100,183,428,90,0,0,3,37,4,1,0
5101,183,421,90,0,0,2,69,1,0,0
5102,183,425,90,0,0,3,73,1,0,0
5103,183,415,90,0,0,4,10,3,0,0
5104,183,434,90,0,0,5,52,0,0,0
5105,183,430,90,0,0,1,40,0,0,0
5106,183,427,90,0,0,0,25,1,0,0
5107,183,435,90,0,0,5,63,3,0,0
5108,183,419,25,0,0,0,49,1,0,0
5109,183,417,15,0,0,5,22,5,0,0
5110,183,422,22,0,0,1,29,4,0,0
5111,183,360,90,0,0,4,57,2,0,0
5112,183,363,90,1,0,2,23,0,0,0
5113,183,346,90,0,0,3,9,2,0,0
5114,183,357,90,0,1,3,71,6,0,0
5115,183,367,90,0,0,5,63,5,0,0
5116,183,348,90,0,0,3,39,2,0,0
5117,183,353,90,0,0,2,16,2,1,0
5118,183,347,90,0,0,3,54,0,0,0
5119,183,351,90,0,0,2,35,0,0,0
5120,183,362,90,0,0,2,50,4,0,0
5121,183,349,90,0,0,5,28,0,0,0
5122,183,364,10,0,0,0,48,1,0,0
5123,183,361,32,0,0,1,24,6,0,0
5124,183,358,33,1,0,0,21,2,0,0
5125,184,272,90,3,0,4,23,6,0,0
5126,184,268,90,1,0,0,9,4,0,0
5127,184,256,90,0,0,4,9,2,0,0
5128,184,273,90,0,0,4,23,2,1,0
5129,184,271,90,0,0,0,51,0,0,0
5130,184,276,90,0,0,0,51,3,0,0
5131,184,262,90,0,0,5,74,5,0,0
5132,184,255,90,0,0,4,12,5,0,0
5133,184,266,90,0,0,0,20,3,0,0
5134,184,267,90,0,0,1,17,1,0,0
5135,184,270,90,0,0,3,62,6,0,0
5136,184,263,14,0,0,5,52,4,0,0
5137,184,264,15,0,1,2,73,6,0,0
5138,184,258,42,0,0,5,49,4,1,0
5139,184,231,90,0,0,0,61,3,0,0
5140,184,249,90,0,0,5,20,1,1,0
5141,184,235,90,0,0,0,46,1,0,0
5142,184,253,90,0,0,2,20,3,0,0
5143,184,238,90,0,0,5,49,1,0,0
5144,184,252,90,0,1,1,10,3,0,0
5145,184,233,90,0,0,4,70,3,0,0
5146,184,239,90,0,0,1,54,6,0,0
5147,184,242,90,0,0,2,58,0,0,1
5148,184,237,90,0,0,4,33,4,0,0
5149,184,236,90,0,1,1,55,2,0,0
5150,184,244,14,0,0,3,73,4,0,0
5151,184,241,37,0,1,1,9,3,0,0
5152,184,243,44,0,0,2,61,6,0,0
5153,185,460,90,1,0,4,52,2,0,0
5154,185,443,90,0,0,5,12,1,0,0
5155,185,442,90,0,0,1,73,0,1,0
5156,185,445,90,0,1,0,61,1,0,0
5157,185,451,90,0,0,1,57,5,0,0
5158,185,455,90,0,0,2,35,2,1,0
5159,185,457,90,0,0,5,39,4,1,0
5160,185,440,90,0,0,1,23,6,0,0
5161,185,450,90,0,0,3,14,3,0,0
5162,185,453,90,0,0,3,69,5,0,0
5163,185,454,90,0,0,0,18,5,0,0
5164,185,459,40,0,0,2,39,5,0,0
5165,185,441,30,0,1,0,65,3,0,0
5166,185,458,27,0,0,1,44,1,0,0
5167,185,307,90,0,0,2,14,1,0,0
5168,185,319,90,0,0,1,19,0,0,0
5169,185,304,90,0,0,1,56,1,0,0
5170,185,320,90,0,0,3,72,6,0,0
5171,185,308,90,2,0,3,50,5,0,0
5172,185,321,90,0,0,1,55,5,0,0
5173,185,311,90,0,0,3,15,3,0,0
5174,185,315,90,0,0,5,30,4,0,0
5175,185,322,90,0,0,1,48,2,0,0
5176,185,314,90,0,0,5,68,4,0,0
5177,185,312,90,0,0,5,65,4,0,0
5178,185,302,41,0,0,3,35,5,0,0
5179,185,313,19,0,0,2,45,6,0,0
5180,185,310,42,0,1,0,22,5,0,0
5181,186,397,90,0,0,4,56,6,0,0
5182,186,399,90,0,0,3,67,4,1,0
5183,186,412,90,0,0,1,10,0,0,0
5184,186,402,90,1,0,0,40,1,0,0
5185,186,393,90,0,1,1,48,0,0,0
5186,186,394,90,0,0,4,13,4,0,0
5187,186,400,90,0,0,0,73,0,1,0
5188,186,406,90,0,0,3,31,2,0,0
5189,186,395,90,0,0,2,58,3,0,0
5190,186,413,90,0,0,1,13,2,1,0
5191,186,405,90,0,0,0,31,5,0,0
5192,186,401,18,0,0,1,63,3,0,0
5193,186,398,35,0,0,5,24,3,0,0
5194,186,409,39,0,0,1,16,0,0,0
5195,186,245,90,0,0,5,12,3,0,0
5196,186,250,90,0,0,3,71,6,0,0
5197,186,233,90,0,0,5,19,3,1,0
5198,186,239,90,0,0,3,62,4,0,0
5199,186,231,90,0,1,1,52,6,0,0
5200,186,246,90,0,0,5,26,2,0,0
5201,186,248,90,0,0,1,48,5,1,0
5202,186,251,90,0,0,5,71,1,0,0
5203,186,241,90,0,0,3,42,5,0,0
5204,186,253,90,0,0,3,19,2,0,0
5205,186,244,90,0,0,5,38,0,0,0
5206,186,247,33,0,0,2,36,4,0,0
5207,186,252,25,2,0,3,59,1,0,0
5208,186,249,30,0,0,1,23,6,0,0
5209,187,26,90,0,0,1,68,5,0,0
5210,187,36,90,2,0,2,28,3,0,0
5211,187,32,90,0,0,4,48,4,0,0
5212,187,25,90,0,0,5,15,2,0,0
5213,187,38,90,0,0,0,68,0,0,0
5214,187,40,90,0,0,3,20,2,0,0
5215,187,42,90,0,0,3,9,0,0,0
5216,187,43,90,0,0,5,21,1,0,0
5217,187,37,90,0,0,3,41,3,1,0
5218,187,28,90,0,0,4,44,0,0,0
5219,187,44,90,0,0,5,16,4,0,0
5220,187,39,28,0,1,4,53,6,0,0
5221,187,35,32,0,0,2,51,4,0,0
5222,187,27,28,0,0,1,49,4,0,0
5223,187,313,90,0,0,2,32,2,0,0
5224,187,306,90,0,0,1,60,4,0,0
5225,187,300,90,0,0,5,54,2,1,0
5226,187,304,90,0,0,0,23,4,0,0
5227,187,319,90,3,0,0,69,2,0,0
5228,187,317,90,0,0,2,11,5,0,0
5229,187,305,90,0,0,2,75,0,1,0
5230,187,307,90,0,0,5,61,3,0,0
5231,187,312,90,0,0,3,63,0,0,0
5232,187,303,90,0,0,5,62,3,0,0
5233,187,316,90,0,0,3,50,1,0,0
5234,187,302,33,0,0,5,60,1,0,0
5235,187,308,14,0,0,5,63,1,0,0
5236,187,315,9,0,0,1,35,3,0,0
5237,188,251,90,0,1,3,11,4,0,0
5238,188,246,90,0,0,0,42,2,0,0
5239,188,238,90,2,0,3,10,4,0,0
5240,188,240,90,0,1,4,19,3,0,0
5241,188,241,90,0,0,2,34,4,0,0
5242,188,232,90,0,0,2,72,5,0,0
5243,188,249,90,0,0,3,22,1,1,0
5244,188,236,90,0,0,2,57,0,0,0
5245,188,248,90,0,0,3,40,3,0,0
5246,188,250,90,0,0,1,36,4,0,0
5247,188,235,90,0,0,0,18,4,0,0
5248,188,231,35,0,0,5,36,1,0,0
5249,188,252,7,0,1,0,49,4,1,0
5250,188,242,12,0,0,4,54,2,1,0
5251,188,210,90,0,0,1,39,0,0,0
5252,188,226,90,0,0,1,55,4,0,0
5253,188,215,90,0,0,4,10,4,0,0
5254,188,216,90,0,0,0,59,0,0,0
5255,188,217,90,0,0,3,72,5,0,0
5256,188,213,90,0,0,1,67,6,0,0
5257,188,229,90,0,0,1,73,5,0,0
5258,188,221,90,0,1,3,71,4,0,0
5259,188,230,90,0,0,0,45,2,0,0
5260,188,223,90,0,1,3,28,4,0,0
5261,188,218,90,0,0,5,18,0,0,0
5262,188,219,16,0,1,2,26,3,0,0
5263,188,228,29,2,0,4,46,5,1,0
5264,188,209,36,0,1,3,64,2,0,0
5265,189,360,90,0,0,1,8,2,0,0
5266,189,351,90,0,0,3,74,1,0,0
5267,189,354,90,2,0,5,11,2,1,0
5268,189,356,90,0,1,4,61,3,0,0
5269,189,363,90,0,0,2,57,4,0,0
5270,189,348,90,0,1,1,69,6,0,0
5271,189,368,90,0,0,4,27,0,0,0
5272,189,347,90,0,0,2,18,1,0,0
5273,189,366,90,0,1,3,32,4,1,0
5274,189,365,90,0,0,1,12,3,0,0
5275,189,362,90,0,0,3,74,0,0,0
5276,189,350,39,0,0,2,60,0,0,0
5277,189,346,28,0,0,2,53,3,0,0
5278,189,353,25,0,0,0,48,5,0,0
5279,189,176,90,0,0,4,16,0,0,0
5280,189,177,90,0,0,4,65,1,0,0
5281,189,166,90,0,0,2,68,5,0,0
5282,189,173,90,0,0,0,10,6,0,0
5283,189,162,90,0,0,5,46,4,0,0
5284,189,171,90,0,1,5,23,3,0,0
5285,189,163,90,0,1,5,54,5,0,0
5286,189,167,90,0,0,2,10,5,0,0
5287,189,183,90,0,0,0,13,6,0,0
5288,189,181,90,0,0,5,25,1,0,0
5289,189,174,90,0,0,4,12,5,0,0
5290,189,175,24,0,0,2,63,5,0,0
5291,189,170,37,0,0,5,36,6,0,0
5292,189,179,18,0,0,3,25,6,0,0
5293,190,270,90,0,0,4,60,3,0,0
5294,190,257,90,1,0,5,12,2,0,0
5295,190,269,90,0,0,4,10,2,0,0
5296,190,255,90,0,0,4,61,3,0,0
5297,190,276,90,0,1,0,56,0,0,0
5298,190,261,90,0,0,3,34,0,0,1
5299,190,271,90,0,0,0,58,3,0,0
5300,190,265,90,0,1,0,37,6,0,0
5301,190,273,90,0,0,5,31,4,1,0
5302,190,266,90,0,0,2,41,3,0,0
5303,190,267,90,0,0,0,27,6,0,0
5304,190,258,13,0,0,4,72,3,0,0
5305,190,264,15,0,0,4,53,3,0,0
5306,190,256,24,0,0,2,12,4,1,0
5307,190,155,90,2,0,1,56,6,1,0
5308,190,158,90,0,0,3,19,3,0,0
5309,190,153,90,0,0,0,55,1,0,0
5310,190,142,90,0,0,5,72,5,0,0
5311,190,159,90,0,0,5,44,5,0,0
5312,190,146,90,0,0,4,22,6,0,0
5313,190,156,90,0,0,0,40,4,0,0
5314,190,141,90,0,1,4,32,6,0,0
5315,190,151,90,0,0,3,49,5,0,0
5316,190,144,90,0,0,5,61,0,0,0
5317,190,157,90,0,0,0,47,3,0,0
5318,190,161,22,0,1,1,63,5,0,0
5319,190,140,23,0,0,2,51,3,1,0
5320,190,145,32,0,0,0,34,4,0,0
5321,191,391,90,2,0,4,72,5,1,0
5322,191,380,90,0,0,4,30,5,1,0
5323,191,390,90,0,1,3,32,1,0,0
5324,191,371,90,0,0,4,35,3,0,0
5325,191,369,90,0,0,1,60,3,0,0
5326,191,389,90,0,0,3,24,3,0,0
5327,191,377,90,0,0,3,50,4,0,0
5328,191,373,90,0,0,2,57,4,0,0
5329,191,382,90,0,0,2,27,4,0,0
5330,191,379,90,0,0,0,33,3,0,0
5331,191,374,90,0,0,5,59,3,0,0
5332,191,388,43,0,0,0,50,1,0,0
5333,191,376,33,0,0,1,31,0,0,0
5334,191,381,18,0,0,3,65,4,1,0
5335,191,163,90,2,0,3,43,4,0,0
5336,191,168,90,0,0,0,36,4,0,0
5337,191,179,90,0,0,2,32,0,1,0
5338,191,182,90,0,0,4,69,4,0,0
5339,191,169,90,1,0,2,18,0,0,0
5340,191,183,90,0,1,3,31,1,0,0
5341,191,181,90,0,0,0,26,3,0,0
5342,191,165,90,0,0,2,71,4,0,0
5343,191,172,90,0,0,2,21,5,0,0
5344,191,167,90,0,1,3,20,6,0,0
5345,191,174,90,0,0,1,16,0,0,0
5346,191,176,25,0,0,4,71,5,1,0
5347,191,184,44,0,0,0,12,4,0,0
5348,191,170,27,0,0,3,75,3,0,0
5349,192,110,90,1,0,0,43,6,0,0
5350,192,99,90,0,0,4,27,0,0,0
5351,192,106,90,0,0,5,58,1,0,0
5352,192,115,90,0,1,1,44,3,0,0
5353,192,95,90,0,0,3,74,5,0,0
5354,192,105,90,0,0,1,29,3,0,0
5355,192,98,90,0,0,1,27,4,0,0
5356,192,96,90,0,1,3,30,6,0,0
5357,192,97,90,0,0,5,39,4,0,0
5358,192,93,90,0,0,2,45,1,0,0
5359,192,100,90,0,0,2,54,4,0,0
5360,192,108,8,0,0,5,30,5,0,0
5361,192,112,18,0,0,4,74,1,0,0
5362,192,104,45,0,0,5,10,2,0,0
5363,192,330,90,0,1,5,17,6,0,0
5364,192,340,90,0,0,2,32,1,0,0
5365,192,338,90,0,0,3,41,0,1,0
5366,192,334,90,0,1,4,33,1,0,1
5367,192,324,90,0,0,1,57,0,0,0
5368,192,323,90,0,0,1,57,3,0,0
5369,192,343,90,1,0,2,14,4,0,0
5370,192,337,90,1,0,0,65,0,0,0
5371,192,344,90,0,0,5,40,0,0,0
5372,192,332,90,0,0,4,54,0,0,0
5373,192,336,90,0,0,0,50,3,0,0
5374,192,339,19,0,0,1,61,1,0,0
5375,192,326,35,0,0,1,54,1,0,0
5376,192,341,6,0,0,1,75,6,0,0
5377,193,257,90,0,0,2,18,5,0,0
5378,193,255,90,0,0,3,51,1,0,0
5379,193,266,90,0,0,4,71,5,0,0
5380,193,267,90,0,0,0,48,4,0,0
5381,193,264,90,0,0,4,22,3,0,0
5382,193,273,90,0,0,3,21,2,0,0
5383,193,254,90,0,1,1,41,0,0,0
5384,193,259,90,0,0,2,47,3,0,0
5385,193,258,90,0,0,1,64,0,0,0
5386,193,263,90,0,0,5,41,0,0,0
5387,193,256,90,0,0,3,49,2,0,0
5388,193,276,8,0,0,3,8,1,0,0
5389,193,269,10,0,0,3,19,3,1,0
5390,193,261,7,0,1,5,24,3,0,0
5391,193,440,90,0,1,4,16,5,0,0
5392,193,459,90,0,0,1,59,5,1,0
5393,193,454,90,0,0,1,45,0,0,0
5394,193,460,90,1,0,2,16,6,0,0
5395,193,452,90,0,0,2,58,3,0,0
5396,193,443,90,0,0,1,37,6,1,0
5397,193,438,90,0,0,2,24,5,1,0
5398,193,445,90,0,0,2,59,0,0,0
5399,193,455,90,0,0,2,20,5,0,0
5400,193,453,90,0,0,5,62,3,0,0
5401,193,447,90,0,0,2,62,2,0,0
5402,193,444,19,0,1,3,42,4,0,1
5403,193,456,7,0,0,5,44,0,1,0
5404,193,449,35,0,0,5,21,1,0,0
5405,194,428,90,0,1,4,75,1,0,0
5406,194,422,90,0,0,2,44,3,0,0
5407,194,435,90,3,0,1,55,5,0,0
5408,194,418,90,0,0,3,69,0,1,0
5409,194,415,90,0,0,1,54,6,0,0
5410,194,430,90,0,0,3,48,0,0,1
5411,194,416,90,0,0,3,10,0,0,0
5412,194,432,90,0,0,3,65,2,0,0
5413,194,423,90,0,0,4,10,2,0,0
5414,194,421,90,0,0,4,52,3,0,0
5415,194,424,90,0,1,2,65,5,0,0
5416,194,425,8,0,0,1,30,2,1,0
5417,194,420,11,0,1,2,42,0,0,0
5418,194,436,45,0,0,3,30,5,0,0
5419,194,342,90,0,0,4,50,4,0,0
5420,194,323,90,0,0,1,34,1,0,0
5421,194,339,90,0,0,3,25,2,1,0
5422,194,340,90,0,0,4,52,6,0,0
5423,194,324,90,0,0,3,22,2,1,0
5424,194,335,90,0,0,5,71,1,0,0
5425,194,343,90,0,0,5,70,6,0,0
5426,194,329,90,0,1,2,27,0,0,0
5427,194,341,90,0,0,1,69,2,1,0
5428,194,345,90,0,0,4,44,1,0,0
5429,194,337,90,0,0,4,25,5,0,0
5430,194,325,19,0,0,5,8,6,0,0
5431,194,333,40,0,0,4,36,3,0,0
5432,194,336,36,0,0,4,52,3,0,0
5433,195,159,90,1,0,0,21,0,0,0
5434,195,142,90,0,0,5,13,1,0,0
5435,195,152,90,0,0,4,44,5,0,0
5436,195,141,90,0,0,5,24,1,0,0
5437,195,143,90,0,1,3,39,4,0,0
5438,195,157,90,0,0,3,15,6,0,0
5439,195,158,90,0,0,4,21,1,0,0
5440,195,146,90,0,0,4,64,4,0,0
5441,195,144,90,0,1,0,62,6,0,0
5442,195,140,90,0,1,5,14,4,1,0
5443,195,161,90,0,0,3,16,2,1,0
5444,195,149,33,0,0,2,42,5,0,0
5445,195,150,20,0,0,1,64,5,0,0
5446,195,151,19,0,0,0,36,6,0,0
5447,195,285,90,0,0,2,49,5,0,0
5448,195,295,90,0,0,4,20,5,0,0
5449,195,299,90,0,0,4,37,4,0,0
5450,195,289,90,0,0,4,43,3,0,0
5451,195,282,90,0,0,4,70,5,0,0
5452,195,286,90,0,0,2,20,2,0,0
5453,195,288,90,1,0,3,10,3,0,0
5454,195,287,90,0,0,5,59,1,0,0
5455,195,281,90,0,1,0,63,5,1,0
5456,195,277,90,0,0,2,51,5,0,0
5457,195,284,90,0,0,5,22,6,0,0
5458,195,296,19,0,0,4,17,3,1,0
5459,195,290,36,0,0,5,35,0,0,0
5460,195,292,42,0,1,0,9,2,0,0
5461,196,327,90,0,0,1,26,2,0,0
5462,196,324,90,2,0,2,25,4,0,0
5463,196,338,90,0,0,1,57,6,0,0
5464,196,345,90,0,0,1,11,6,0,0
5465,196,326,90,0,0,5,12,4,0,0
5466,196,335,90,0,0,4,10,6,0,0
5467,196,328,90,0,0,0,20,4,0,0
5468,196,331,90,0,0,3,41,2,0,0
5469,196,330,90,0,0,5,18,6,0,0
5470,196,334,90,0,0,0,48,2,1,0
5471,196,342,90,0,0,0,55,5,0,0
5472,196,325,22,0,1,1,14,0,0,0
5473,196,340,25,0,0,4,39,0,0,0
5474,196,329,19,0,0,5,18,2,0,0
5475,196,182,90,0,0,0,14,0,1,0
5476,196,179,90,0,1,5,60,2,0,0
5477,196,163,90,0,0,4,35,2,0,0
5478,196,174,90,0,0,1,54,3,1,0
5479,196,177,90,0,0,4,26,6,0,0
5480,196,162,90,0,0,3,15,0,0,0
5481,196,164,90,0,0,4,50,5,1,0
5482,196,170,90,0,1,5,21,6,0,0
5483,196,181,90,0,0,2,15,4,0,0
5484,196,176,90,0,0,0,47,1,1,0
5485,196,166,90,0,0,0,71,2,1,0
5486,196,168,22,0,0,3,57,1,0,0
5487,196,167,11,0,0,5,37,6,0,0
5488,196,175,12,0,0,3,68,0,0,0
5489,197,312,90,0,0,2,47,0,0,0
5490,197,303,90,1,0,0,38,6,0,0
5491,197,313,90,0,0,2,71,5,0,0
5492,197,316,90,0,0,5,49,4,1,0
5493,197,308,90,0,0,4,47,0,0,0
5494,197,309,90,0,0,4,40,3,0,0
5495,197,318,90,0,0,2,72,3,0,0
5496,197,322,90,0,0,3,69,3,0,0
5497,197,317,90,0,0,4,13,2,0,0
5498,197,306,90,0,0,4,66,0,0,0
5499,197,304,90,0,0,3,66,3,0,0
5500,197,305,8,0,1,0,32,2,0,0
5501,197,310,13,0,0,4,34,0,0,0
5502,197,319,36,0,0,4,53,3,0,0
5503,197,19,90,0,0,0,42,0,0,0
5504,197,4,90,0,0,0,25,2,0,0
5505,197,1,90,0,0,2,40,4,0,0
5506,197,12,90,0,0,4,49,3,0,0
5507,197,14,90,0,0,3,41,2,0,0
5508,197,7,90,0,0,5,68,3,0,0
5509,197,23,90,0,0,2,42,1,1,0
5510,197,16,90,0,0,2,35,6,1,0
5511,197,21,90,0,0,1,75,5,0,0
5512,197,11,90,0,0,5,72,4,0,0
5513,197,5,90,0,0,1,62,6,0,0
5514,197,13,32,0,0,5,31,6,0,0
5515,197,8,24,0,0,4,44,1,0,0
5516,197,17,35,0,0,0,63,2,0,0
5517,198,291,90,0,0,3,50,0,0,0
5518,198,298,90,0,0,1,52,0,1,0
5519,198,293,90,0,0,4,15,3,0,0
5520,198,285,90,3,0,0,10,4,1,0
5521,198,281,90,0,0,2,10,1,0,0
5522,198,296,90,0,0,1,63,4,0,0
5523,198,292,90,0,0,4,44,0,0,0
5524,198,280,90,0,0,4,53,4,0,0
5525,198,283,90,0,0,4,46,3,0,0
5526,198,295,90,0,1,0,27,4,0,0
5527,198,286,90,0,1,3,53,4,0,0
5528,198,278,14,0,1,1,37,4,0,0
5529,198,289,8,0,0,4,57,3,0,0
5530,198,288,21,0,0,4,45,6,0,0
5531,198,85,90,0,0,2,14,5,0,0
5532,198,81,90,0,0,3,25,5,0,0
5533,198,79,90,0,0,3,28,2,1,0
5534,198,75,90,0,0,3,26,2,0,0
5535,198,86,90,0,0,4,39,5,0,0
5536,198,88,90,0,0,5,70,4,0,0
5537,198,90,90,0,0,2,18,6,0,0
5538,198,82,90,0,0,3,69,2,0,0
5539,198,73,90,0,1,2,10,3,0,0
5540,198,77,90,0,0,4,56,2,0,0
5541,198,91,90,2,0,3,36,0,0,0
5542,198,83,6,0,0,2,17,5,0,0
5543,198,84,11,0,0,1,43,1,0,0
5544,198,74,8,0,0,1,62,2,0,0
5545,199,424,90,1,0,5,49,4,0,0
5546,199,434,90,0,0,0,36,3,1,0
5547,199,427,90,0,1,5,67,2,0,0
5548,199,422,90,0,0,0,71,1,1,0
5549,199,426,90,0,0,3,35,3,0,0
5550,199,425,90,0,0,0,18,6,0,1
5551,199,415,90,0,0,4,29,3,0,0
5552,199,417,90,0,0,1,28,5,0,0
5553,199,437,90,0,0,1,75,3,0,0
5554,199,418,90,0,0,0,29,5,0,0
5555,199,420,90,0,0,4,13,6,0,0
5556,199,428,9,0,0,0,12,2,0,0
5557,199,416,25,0,0,5,22,4,0,0
5558,199,432,45,0,0,1,69,3,0,0
5559,199,92,90,0,1,2,29,1,0,0
5560,199,78,90,0,0,2,72,3,0,0
5561,199,85,90,0,0,2,21,5,0,0
5562,199,90,90,0,0,2,20,3,1,0
5563,199,83,90,1,0,4,71,5,0,0
5564,199,88,90,0,1,1,59,3,0,0
5565,199,71,90,0,0,2,42,5,0,0
5566,199,80,90,0,0,1,41,6,0,0
5567,199,74,90,0,1,4,15,5,0,0
5568,199,91,90,0,1,3,73,5,0,0
5569,199,75,90,1,0,4,64,0,0,0
5570,199,76,31,0,0,5,72,0,0,0
5571,199,72,5,0,0,3,18,3,0,0
5572,199,82,39,0,1,2,36,3,0,0
5573,200,367,90,2,0,3,9,0,0,0
5574,200,353,90,0,0,0,8,0,0,0
5575,200,365,90,0,0,1,72,2,0,0
5576,200,360,90,0,0,4,62,3,0,0
5577,200,358,90,0,0,1,19,4,0,0
5578,200,359,90,0,0,1,46,4,0,0
5579,200,349,90,0,1,5,27,0,0,0
5580,200,347,90,0,0,2,70,4,0,0
5581,200,351,90,0,0,2,14,4,0,0
5582,200,350,90,0,0,0,52,4,0,0
5583,200,361,90,0,0,3,58,4,0,0
5584,200,368,39,0,1,1,29,2,0,0
5585,200,364,8,0,0,3,20,5,1,0
5586,200,366,7,0,1,3,12,6,1,0
5587,200,389,90,1,0,3,64,3,0,0
5588,200,374,90,0,0,4,59,6,0,0
5589,200,370,90,0,0,5,32,3,0,0
5590,200,381,90,0,0,1,56,4,0,0
5591,200,376,90,0,0,4,26,1,0,0
5592,200,383,90,0,1,4,10,3,0,0
5593,200,391,90,0,0,3,34,6,0,0
5594,200,387,90,0,0,0,33,5,0,0
5595,200,386,90,0,0,0,8,3,0,0
5596,200,390,90,0,0,1,37,0,0,0
5597,200,382,90,0,1,5,48,6,0,0
5598,200,378,39,0,0,5,71,0,0,0
5599,200,388,20,0,0,4,8,2,0,0
5600,200,380,8,0,0,2,39,0,0,1
5601,201,269,90,0,0,0,23,4,0,0
5602,201,274,90,0,0,3,34,4,0,1
